PERMNO,date,TICKER,COMNAM,PRC,VOL
44644,04/25/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.58000,1143191
44644,04/26/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.79000,1631851
44644,04/27/2016,ADP,AUTOMATIC DATA PROCESSING INC,90.12000,2406460
44644,04/28/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.10000,2953665
44644,04/29/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.44000,2296955
44644,05/02/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.43000,2228290
44644,05/03/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.81000,3258693
44644,05/04/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.39000,1192794
44644,05/05/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.45000,5092830
44644,05/06/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.85000,4489637
44644,05/09/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.16000,3340876
44644,05/10/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.50000,4131779
44644,05/11/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.67000,1954758
44644,05/12/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.54000,1692622
44644,05/13/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.76000,1862020
44644,05/16/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.70000,1732414
44644,05/17/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.35000,1508553
44644,05/18/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.60000,1272770
44644,05/19/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.14000,1493913
44644,05/20/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.47000,1381976
44644,05/23/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.25000,1076031
44644,05/24/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.46000,2163954
44644,05/25/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.52000,1405090
44644,05/26/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.70000,1042476
44644,05/27/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.04000,1078085
44644,05/31/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.84000,2041885
44644,06/01/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.12000,1685803
44644,06/02/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.09000,1092520
44644,06/03/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.33000,1399914
44644,06/06/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.69000,1392932
44644,06/07/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.87000,2480957
44644,06/08/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.22000,1797346
44644,06/09/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.63000,1517709
44644,06/10/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.09000,1635720
44644,06/13/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.16000,3191446
44644,06/14/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.49000,2356670
44644,06/15/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.61000,2080455
44644,06/16/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.03000,1469419
44644,06/17/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.61000,2708741
44644,06/20/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.04000,2061740
44644,06/21/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.34000,1725600
44644,06/22/2016,ADP,AUTOMATIC DATA PROCESSING INC,88.82000,1537895
44644,06/23/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.94000,1364084
44644,06/24/2016,ADP,AUTOMATIC DATA PROCESSING INC,86.72000,4044490
44644,06/27/2016,ADP,AUTOMATIC DATA PROCESSING INC,85.66000,2609431
44644,06/28/2016,ADP,AUTOMATIC DATA PROCESSING INC,87.92000,2531140
44644,06/29/2016,ADP,AUTOMATIC DATA PROCESSING INC,89.13000,2274421
44644,06/30/2016,ADP,AUTOMATIC DATA PROCESSING INC,91.87000,2944886
75510,03/01/2016,ADBE,ADOBE SYSTEMS INC,88.37000,3606980
75510,03/02/2016,ADBE,ADOBE SYSTEMS INC,88.39000,2863529
75510,03/03/2016,ADBE,ADOBE SYSTEMS INC,87.21000,3082086
75510,03/04/2016,ADBE,ADOBE SYSTEMS INC,86.18000,3002480
75510,03/07/2016,ADBE,ADOBE SYSTEMS INC,85.11000,3124542
75510,03/08/2016,ADBE,ADOBE SYSTEMS INC,84.35000,3245661
75510,03/09/2016,ADBE,ADOBE SYSTEMS INC,85.27000,2491523
75510,03/10/2016,ADBE,ADOBE SYSTEMS INC,84.85000,2969730
75510,03/11/2016,ADBE,ADOBE SYSTEMS INC,86.00000,3330376
75510,03/14/2016,ADBE,ADOBE SYSTEMS INC,87.01000,3754525
75510,03/15/2016,ADBE,ADOBE SYSTEMS INC,86.83000,2909597
75510,03/16/2016,ADBE,ADOBE SYSTEMS INC,88.17000,3383006
75510,03/17/2016,ADBE,ADOBE SYSTEMS INC,89.96000,6914582
75510,03/18/2016,ADBE,ADOBE SYSTEMS INC,93.42000,12530111
75510,03/21/2016,ADBE,ADOBE SYSTEMS INC,92.50000,4657275
75510,03/22/2016,ADBE,ADOBE SYSTEMS INC,92.56000,4479404
75510,03/23/2016,ADBE,ADOBE SYSTEMS INC,92.16000,2767607
75510,03/24/2016,ADBE,ADOBE SYSTEMS INC,92.52000,3266804
75510,03/28/2016,ADBE,ADOBE SYSTEMS INC,92.40000,2282982
75510,03/29/2016,ADBE,ADOBE SYSTEMS INC,93.22000,4248811
75510,03/30/2016,ADBE,ADOBE SYSTEMS INC,93.78000,6797236
75510,03/31/2016,ADBE,ADOBE SYSTEMS INC,93.80000,6561355
75510,04/01/2016,ADBE,ADOBE SYSTEMS INC,95.16000,3986331
75510,04/04/2016,ADBE,ADOBE SYSTEMS INC,94.50000,2398328
75510,04/05/2016,ADBE,ADOBE SYSTEMS INC,94.17000,2472627
75510,04/06/2016,ADBE,ADOBE SYSTEMS INC,95.40000,2705679
75510,04/07/2016,ADBE,ADOBE SYSTEMS INC,93.78000,2370458
75510,04/08/2016,ADBE,ADOBE SYSTEMS INC,94.07000,2063189
75510,04/11/2016,ADBE,ADOBE SYSTEMS INC,92.95000,2165096
75510,04/12/2016,ADBE,ADOBE SYSTEMS INC,93.42000,2078977
75510,04/13/2016,ADBE,ADOBE SYSTEMS INC,94.53000,2054988
75510,04/14/2016,ADBE,ADOBE SYSTEMS INC,94.44000,1764045
75510,04/15/2016,ADBE,ADOBE SYSTEMS INC,95.16000,2187368
75510,04/18/2016,ADBE,ADOBE SYSTEMS INC,96.55000,2174945
75510,04/19/2016,ADBE,ADOBE SYSTEMS INC,96.52000,2507545
75510,04/20/2016,ADBE,ADOBE SYSTEMS INC,96.33000,2712058
75510,04/21/2016,ADBE,ADOBE SYSTEMS INC,96.37000,2123805
75510,04/22/2016,ADBE,ADOBE SYSTEMS INC,94.79000,3797944
75510,04/25/2016,ADBE,ADOBE SYSTEMS INC,95.80000,2046954
75510,04/26/2016,ADBE,ADOBE SYSTEMS INC,96.15000,1419291
75510,04/27/2016,ADBE,ADOBE SYSTEMS INC,95.64000,2082752
75510,04/28/2016,ADBE,ADOBE SYSTEMS INC,93.64000,3497804
75510,04/29/2016,ADBE,ADOBE SYSTEMS INC,94.22000,3163936
75510,05/02/2016,ADBE,ADOBE SYSTEMS INC,94.90000,2330575
75510,05/03/2016,ADBE,ADOBE SYSTEMS INC,93.66000,1811411
75510,05/04/2016,ADBE,ADOBE SYSTEMS INC,92.94000,1710737
75510,05/05/2016,ADBE,ADOBE SYSTEMS INC,93.50000,1895000
75510,05/06/2016,ADBE,ADOBE SYSTEMS INC,94.30000,1465007
75510,05/09/2016,ADBE,ADOBE SYSTEMS INC,94.61000,1406925
75510,05/10/2016,ADBE,ADOBE SYSTEMS INC,96.52000,1808374
75510,05/11/2016,ADBE,ADOBE SYSTEMS INC,96.10000,1569274
75510,05/12/2016,ADBE,ADOBE SYSTEMS INC,95.96000,1198136
75510,05/13/2016,ADBE,ADOBE SYSTEMS INC,95.97000,2221109
75510,05/16/2016,ADBE,ADOBE SYSTEMS INC,97.23000,1918527
75510,05/17/2016,ADBE,ADOBE SYSTEMS INC,95.93000,3279639
75510,05/18/2016,ADBE,ADOBE SYSTEMS INC,96.70000,2010417
75510,05/19/2016,ADBE,ADOBE SYSTEMS INC,95.88000,1988399
75510,05/20/2016,ADBE,ADOBE SYSTEMS INC,96.88000,2218291
75510,05/23/2016,ADBE,ADOBE SYSTEMS INC,96.62000,1095905
75510,05/24/2016,ADBE,ADOBE SYSTEMS INC,99.63000,3014836
75510,05/25/2016,ADBE,ADOBE SYSTEMS INC,99.61000,1956284
75510,05/26/2016,ADBE,ADOBE SYSTEMS INC,99.37000,1970863
75510,05/27/2016,ADBE,ADOBE SYSTEMS INC,100.14000,1603837
75510,05/31/2016,ADBE,ADOBE SYSTEMS INC,99.47000,3480452
75510,06/01/2016,ADBE,ADOBE SYSTEMS INC,100.04000,1663280
75510,06/02/2016,ADBE,ADOBE SYSTEMS INC,100.17000,1761940
75510,06/03/2016,ADBE,ADOBE SYSTEMS INC,98.70000,2417036
75510,06/06/2016,ADBE,ADOBE SYSTEMS INC,99.12000,1395755
75510,06/07/2016,ADBE,ADOBE SYSTEMS INC,98.52000,2143943
75510,06/08/2016,ADBE,ADOBE SYSTEMS INC,98.68000,2078746
75510,06/09/2016,ADBE,ADOBE SYSTEMS INC,98.07000,1609440
75510,06/10/2016,ADBE,ADOBE SYSTEMS INC,97.09000,1863823
75510,06/13/2016,ADBE,ADOBE SYSTEMS INC,96.96000,2291495
75510,06/14/2016,ADBE,ADOBE SYSTEMS INC,96.98000,1889775
75510,06/15/2016,ADBE,ADOBE SYSTEMS INC,97.02000,2270369
75510,06/16/2016,ADBE,ADOBE SYSTEMS INC,97.19000,1952549
75510,06/17/2016,ADBE,ADOBE SYSTEMS INC,95.58000,4541519
75510,06/20/2016,ADBE,ADOBE SYSTEMS INC,97.99000,4310609
75510,06/21/2016,ADBE,ADOBE SYSTEMS INC,99.72000,6505094
75510,06/22/2016,ADBE,ADOBE SYSTEMS INC,94.01000,10317285
75510,06/23/2016,ADBE,ADOBE SYSTEMS INC,96.21000,3803197
75510,06/24/2016,ADBE,ADOBE SYSTEMS INC,92.20000,4366669
75510,06/27/2016,ADBE,ADOBE SYSTEMS INC,90.85000,3930483
75510,06/28/2016,ADBE,ADOBE SYSTEMS INC,92.46000,3319217
75510,06/29/2016,ADBE,ADOBE SYSTEMS INC,94.39000,2965452
75510,06/30/2016,ADBE,ADOBE SYSTEMS INC,95.79000,3544671
79678,03/01/2016,ATVI,ACTIVISION BLIZZARD INC,32.21000,7545577
79678,03/02/2016,ATVI,ACTIVISION BLIZZARD INC,32.01000,8292781
79678,03/03/2016,ATVI,ACTIVISION BLIZZARD INC,31.52000,5454899
79678,03/04/2016,ATVI,ACTIVISION BLIZZARD INC,31.19000,6125808
79678,03/07/2016,ATVI,ACTIVISION BLIZZARD INC,30.98000,7754692
79678,03/08/2016,ATVI,ACTIVISION BLIZZARD INC,30.78000,6958290
79678,03/09/2016,ATVI,ACTIVISION BLIZZARD INC,30.86000,6527104
79678,03/10/2016,ATVI,ACTIVISION BLIZZARD INC,31.25000,7588874
79678,03/11/2016,ATVI,ACTIVISION BLIZZARD INC,31.52000,7747237
79678,03/14/2016,ATVI,ACTIVISION BLIZZARD INC,32.41000,7123702
79678,03/15/2016,ATVI,ACTIVISION BLIZZARD INC,32.48000,5374000
79678,03/16/2016,ATVI,ACTIVISION BLIZZARD INC,32.79000,5080390
79678,03/17/2016,ATVI,ACTIVISION BLIZZARD INC,32.60000,6275617
79678,03/18/2016,ATVI,ACTIVISION BLIZZARD INC,32.20000,11477107
79678,03/21/2016,ATVI,ACTIVISION BLIZZARD INC,32.04000,3060645
79678,03/22/2016,ATVI,ACTIVISION BLIZZARD INC,32.54000,4687567
79678,03/23/2016,ATVI,ACTIVISION BLIZZARD INC,32.58000,4115875
79678,03/24/2016,ATVI,ACTIVISION BLIZZARD INC,32.21000,3764407
79678,03/28/2016,ATVI,ACTIVISION BLIZZARD INC,32.14000,3263309
79678,03/29/2016,ATVI,ACTIVISION BLIZZARD INC,33.24000,6150603
79678,03/30/2016,ATVI,ACTIVISION BLIZZARD INC,34.07000,8355068
79678,03/31/2016,ATVI,ACTIVISION BLIZZARD INC,33.84000,7040449
79678,04/01/2016,ATVI,ACTIVISION BLIZZARD INC,34.42000,4998460
79678,04/04/2016,ATVI,ACTIVISION BLIZZARD INC,34.23000,4823265
79678,04/05/2016,ATVI,ACTIVISION BLIZZARD INC,33.71000,5673361
79678,04/06/2016,ATVI,ACTIVISION BLIZZARD INC,34.00000,4550220
79678,04/07/2016,ATVI,ACTIVISION BLIZZARD INC,33.42000,5795968
79678,04/08/2016,ATVI,ACTIVISION BLIZZARD INC,33.97000,4591958
79678,04/11/2016,ATVI,ACTIVISION BLIZZARD INC,33.41000,4487159
79678,04/12/2016,ATVI,ACTIVISION BLIZZARD INC,33.48000,5235925
79678,04/13/2016,ATVI,ACTIVISION BLIZZARD INC,35.16000,8358487
79678,04/14/2016,ATVI,ACTIVISION BLIZZARD INC,34.91000,3898193
79678,04/15/2016,ATVI,ACTIVISION BLIZZARD INC,34.57000,5357160
79678,04/18/2016,ATVI,ACTIVISION BLIZZARD INC,35.44000,4526670
79678,04/19/2016,ATVI,ACTIVISION BLIZZARD INC,35.21000,4159920
79678,04/20/2016,ATVI,ACTIVISION BLIZZARD INC,35.25000,3502252
79678,04/21/2016,ATVI,ACTIVISION BLIZZARD INC,35.19000,3113908
79678,04/22/2016,ATVI,ACTIVISION BLIZZARD INC,34.65000,4673165
79678,04/25/2016,ATVI,ACTIVISION BLIZZARD INC,34.92000,2743370
79678,04/26/2016,ATVI,ACTIVISION BLIZZARD INC,35.21000,3566958
79678,04/27/2016,ATVI,ACTIVISION BLIZZARD INC,34.37000,6867181
79678,04/28/2016,ATVI,ACTIVISION BLIZZARD INC,33.90000,5250207
79678,04/29/2016,ATVI,ACTIVISION BLIZZARD INC,34.47000,6444496
79678,05/02/2016,ATVI,ACTIVISION BLIZZARD INC,34.58000,7586322
79678,05/03/2016,ATVI,ACTIVISION BLIZZARD INC,34.11000,4309551
79678,05/04/2016,ATVI,ACTIVISION BLIZZARD INC,34.28000,5769874
79678,05/05/2016,ATVI,ACTIVISION BLIZZARD INC,34.91000,9969132
79678,05/06/2016,ATVI,ACTIVISION BLIZZARD INC,37.87000,19055942
79678,05/09/2016,ATVI,ACTIVISION BLIZZARD INC,37.15000,10815016
79678,05/10/2016,ATVI,ACTIVISION BLIZZARD INC,36.41000,14277764
79678,05/11/2016,ATVI,ACTIVISION BLIZZARD INC,37.11000,10242988
79678,05/12/2016,ATVI,ACTIVISION BLIZZARD INC,37.91000,8132287
79678,05/13/2016,ATVI,ACTIVISION BLIZZARD INC,38.29000,10209848
79678,05/16/2016,ATVI,ACTIVISION BLIZZARD INC,39.39000,7785309
79678,05/17/2016,ATVI,ACTIVISION BLIZZARD INC,38.12000,10669626
79678,05/18/2016,ATVI,ACTIVISION BLIZZARD INC,38.47000,7680492
79678,05/19/2016,ATVI,ACTIVISION BLIZZARD INC,37.80000,7602458
79678,05/20/2016,ATVI,ACTIVISION BLIZZARD INC,37.53000,11641830
79678,05/23/2016,ATVI,ACTIVISION BLIZZARD INC,37.73000,5634642
79678,05/24/2016,ATVI,ACTIVISION BLIZZARD INC,39.02000,7620574
79678,05/25/2016,ATVI,ACTIVISION BLIZZARD INC,38.95000,7681778
79678,05/26/2016,ATVI,ACTIVISION BLIZZARD INC,39.09500,8255722
79678,05/27/2016,ATVI,ACTIVISION BLIZZARD INC,39.34000,6266336
79678,05/31/2016,ATVI,ACTIVISION BLIZZARD INC,39.26000,8466742
79678,06/01/2016,ATVI,ACTIVISION BLIZZARD INC,38.65000,8432241
79678,06/02/2016,ATVI,ACTIVISION BLIZZARD INC,38.69000,6601042
79678,06/03/2016,ATVI,ACTIVISION BLIZZARD INC,37.81000,9685230
79678,06/06/2016,ATVI,ACTIVISION BLIZZARD INC,37.76000,7727875
79678,06/07/2016,ATVI,ACTIVISION BLIZZARD INC,38.13000,7315913
79678,06/08/2016,ATVI,ACTIVISION BLIZZARD INC,38.12000,11260501
79678,06/09/2016,ATVI,ACTIVISION BLIZZARD INC,38.54000,23555740
79678,06/10/2016,ATVI,ACTIVISION BLIZZARD INC,37.77000,13435025
79678,06/13/2016,ATVI,ACTIVISION BLIZZARD INC,37.63000,7169483
79678,06/14/2016,ATVI,ACTIVISION BLIZZARD INC,38.41000,19995464
79678,06/15/2016,ATVI,ACTIVISION BLIZZARD INC,38.33000,10464780
79678,06/16/2016,ATVI,ACTIVISION BLIZZARD INC,39.03000,10064275
79678,06/17/2016,ATVI,ACTIVISION BLIZZARD INC,38.08000,13436367
79678,06/20/2016,ATVI,ACTIVISION BLIZZARD INC,38.69000,9354231
79678,06/21/2016,ATVI,ACTIVISION BLIZZARD INC,38.66000,7156128
79678,06/22/2016,ATVI,ACTIVISION BLIZZARD INC,38.32000,4779261
79678,06/23/2016,ATVI,ACTIVISION BLIZZARD INC,38.92000,5674095
79678,06/24/2016,ATVI,ACTIVISION BLIZZARD INC,36.98000,23589159
79678,06/27/2016,ATVI,ACTIVISION BLIZZARD INC,36.15000,9340506
79678,06/28/2016,ATVI,ACTIVISION BLIZZARD INC,37.18000,6306628
79678,06/29/2016,ATVI,ACTIVISION BLIZZARD INC,38.02000,7641766
79678,06/30/2016,ATVI,ACTIVISION BLIZZARD INC,39.63000,15053560
83111,03/01/2016,ALXN,ALEXION PHARMACEUTICALS INC,150.83000,2227714
83111,03/02/2016,ALXN,ALEXION PHARMACEUTICALS INC,151.59000,1871439
83111,03/03/2016,ALXN,ALEXION PHARMACEUTICALS INC,145.85001,1328870
83111,03/04/2016,ALXN,ALEXION PHARMACEUTICALS INC,144.46001,1352962
83111,03/07/2016,ALXN,ALEXION PHARMACEUTICALS INC,149.60001,1110864
83111,03/08/2016,ALXN,ALEXION PHARMACEUTICALS INC,141.03000,1955916
83111,03/09/2016,ALXN,ALEXION PHARMACEUTICALS INC,140.52000,2018853
83111,03/10/2016,ALXN,ALEXION PHARMACEUTICALS INC,136.75999,1803068
83111,03/11/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.27000,1695148
83111,03/14/2016,ALXN,ALEXION PHARMACEUTICALS INC,134.50000,1644690
83111,03/15/2016,ALXN,ALEXION PHARMACEUTICALS INC,134.44000,2163323
83111,03/16/2016,ALXN,ALEXION PHARMACEUTICALS INC,130.84000,1499721
83111,03/17/2016,ALXN,ALEXION PHARMACEUTICALS INC,127.91000,2838930
83111,03/18/2016,ALXN,ALEXION PHARMACEUTICALS INC,128.45000,2608231
83111,03/21/2016,ALXN,ALEXION PHARMACEUTICALS INC,131.06000,1500609
83111,03/22/2016,ALXN,ALEXION PHARMACEUTICALS INC,135.71001,2205079
83111,03/23/2016,ALXN,ALEXION PHARMACEUTICALS INC,133.63000,2333273
83111,03/24/2016,ALXN,ALEXION PHARMACEUTICALS INC,133.19000,1222032
83111,03/28/2016,ALXN,ALEXION PHARMACEUTICALS INC,132.50000,1298440
83111,03/29/2016,ALXN,ALEXION PHARMACEUTICALS INC,134.53999,1172756
83111,03/30/2016,ALXN,ALEXION PHARMACEUTICALS INC,134.82001,1263283
83111,03/31/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.22000,1831253
83111,04/01/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.94000,2023517
83111,04/04/2016,ALXN,ALEXION PHARMACEUTICALS INC,147.10001,1995969
83111,04/05/2016,ALXN,ALEXION PHARMACEUTICALS INC,148.03000,1718949
83111,04/06/2016,ALXN,ALEXION PHARMACEUTICALS INC,157.02000,2117774
83111,04/07/2016,ALXN,ALEXION PHARMACEUTICALS INC,148.03000,2081011
83111,04/08/2016,ALXN,ALEXION PHARMACEUTICALS INC,148.89000,1542709
83111,04/11/2016,ALXN,ALEXION PHARMACEUTICALS INC,147.88000,1296094
83111,04/12/2016,ALXN,ALEXION PHARMACEUTICALS INC,153.55000,1461082
83111,04/13/2016,ALXN,ALEXION PHARMACEUTICALS INC,152.88000,1622310
83111,04/14/2016,ALXN,ALEXION PHARMACEUTICALS INC,154.75000,984712
83111,04/15/2016,ALXN,ALEXION PHARMACEUTICALS INC,153.09000,1569045
83111,04/18/2016,ALXN,ALEXION PHARMACEUTICALS INC,155.71001,989268
83111,04/19/2016,ALXN,ALEXION PHARMACEUTICALS INC,155.44000,779186
83111,04/20/2016,ALXN,ALEXION PHARMACEUTICALS INC,157.03999,822597
83111,04/21/2016,ALXN,ALEXION PHARMACEUTICALS INC,161.38000,1197986
83111,04/22/2016,ALXN,ALEXION PHARMACEUTICALS INC,159.10001,1216634
83111,04/25/2016,ALXN,ALEXION PHARMACEUTICALS INC,158.02000,849052
83111,04/26/2016,ALXN,ALEXION PHARMACEUTICALS INC,154.00999,1458572
83111,04/27/2016,ALXN,ALEXION PHARMACEUTICALS INC,150.78000,1865581
83111,04/28/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.53000,3278627
83111,04/29/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.28000,2051577
83111,05/02/2016,ALXN,ALEXION PHARMACEUTICALS INC,140.53000,1365407
83111,05/03/2016,ALXN,ALEXION PHARMACEUTICALS INC,144.37000,2259306
83111,05/04/2016,ALXN,ALEXION PHARMACEUTICALS INC,141.41000,1284482
83111,05/05/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.58000,1005576
83111,05/06/2016,ALXN,ALEXION PHARMACEUTICALS INC,140.99001,933231
83111,05/09/2016,ALXN,ALEXION PHARMACEUTICALS INC,143.52000,951438
83111,05/10/2016,ALXN,ALEXION PHARMACEUTICALS INC,145.48000,912053
83111,05/11/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.86000,1122397
83111,05/12/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.11000,1167077
83111,05/13/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.74001,1138936
83111,05/16/2016,ALXN,ALEXION PHARMACEUTICALS INC,144.57001,1305450
83111,05/17/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.96001,1549710
83111,05/18/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.33000,1249899
83111,05/19/2016,ALXN,ALEXION PHARMACEUTICALS INC,139.03000,1304226
83111,05/20/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.52000,975544
83111,05/23/2016,ALXN,ALEXION PHARMACEUTICALS INC,142.50999,981838
83111,05/24/2016,ALXN,ALEXION PHARMACEUTICALS INC,146.67000,1169477
83111,05/25/2016,ALXN,ALEXION PHARMACEUTICALS INC,149.61000,1395921
83111,05/26/2016,ALXN,ALEXION PHARMACEUTICALS INC,148.17000,920322
83111,05/27/2016,ALXN,ALEXION PHARMACEUTICALS INC,150.42000,1094251
83111,05/31/2016,ALXN,ALEXION PHARMACEUTICALS INC,150.89999,1121791
83111,06/01/2016,ALXN,ALEXION PHARMACEUTICALS INC,152.70000,978231
83111,06/02/2016,ALXN,ALEXION PHARMACEUTICALS INC,156.77000,1570450
83111,06/03/2016,ALXN,ALEXION PHARMACEUTICALS INC,153.89000,1480549
83111,06/06/2016,ALXN,ALEXION PHARMACEUTICALS INC,154.99001,1407774
83111,06/07/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.13000,5632792
83111,06/08/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.88000,2953708
83111,06/09/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.24001,2376206
83111,06/10/2016,ALXN,ALEXION PHARMACEUTICALS INC,135.61000,1983755
83111,06/13/2016,ALXN,ALEXION PHARMACEUTICALS INC,133.32001,1653974
83111,06/14/2016,ALXN,ALEXION PHARMACEUTICALS INC,131.22000,1909282
83111,06/15/2016,ALXN,ALEXION PHARMACEUTICALS INC,129.55000,1678130
83111,06/16/2016,ALXN,ALEXION PHARMACEUTICALS INC,127.49000,2189871
83111,06/17/2016,ALXN,ALEXION PHARMACEUTICALS INC,125.20000,3526557
83111,06/20/2016,ALXN,ALEXION PHARMACEUTICALS INC,123.96000,3473046
83111,06/21/2016,ALXN,ALEXION PHARMACEUTICALS INC,124.14000,2691077
83111,06/22/2016,ALXN,ALEXION PHARMACEUTICALS INC,121.41000,3697806
83111,06/23/2016,ALXN,ALEXION PHARMACEUTICALS INC,123.57000,1922846
83111,06/24/2016,ALXN,ALEXION PHARMACEUTICALS INC,112.99000,7514338
83111,06/27/2016,ALXN,ALEXION PHARMACEUTICALS INC,111.89000,3284492
83111,06/28/2016,ALXN,ALEXION PHARMACEUTICALS INC,114.94000,2358599
83111,06/29/2016,ALXN,ALEXION PHARMACEUTICALS INC,114.17000,2718666
83111,06/30/2016,ALXN,ALEXION PHARMACEUTICALS INC,116.76000,2561967
84788,03/01/2016,AMZN,AMAZON COM INC,579.03998,5038688
84788,03/02/2016,AMZN,AMAZON COM INC,580.21002,4582170
84788,03/03/2016,AMZN,AMAZON COM INC,577.48999,2741292
84788,03/04/2016,AMZN,AMAZON COM INC,575.14001,3416545
84788,03/07/2016,AMZN,AMAZON COM INC,562.79999,4932527
84788,03/08/2016,AMZN,AMAZON COM INC,560.26001,4729952
84788,03/09/2016,AMZN,AMAZON COM INC,559.46997,4377283
84788,03/10/2016,AMZN,AMAZON COM INC,558.92999,3920242
84788,03/11/2016,AMZN,AMAZON COM INC,569.60999,3776185
84788,03/14/2016,AMZN,AMAZON COM INC,573.37000,3454152
84788,03/15/2016,AMZN,AMAZON COM INC,577.02002,3876836
84788,03/16/2016,AMZN,AMAZON COM INC,574.27002,3537679
84788,03/17/2016,AMZN,AMAZON COM INC,559.44000,5928105
84788,03/18/2016,AMZN,AMAZON COM INC,552.08002,7296885
84788,03/21/2016,AMZN,AMAZON COM INC,553.97998,5158548
84788,03/22/2016,AMZN,AMAZON COM INC,560.47998,4003458
84788,03/23/2016,AMZN,AMAZON COM INC,569.63000,3983720
84788,03/24/2016,AMZN,AMAZON COM INC,582.95001,5185539
84788,03/28/2016,AMZN,AMAZON COM INC,579.87000,3121522
84788,03/29/2016,AMZN,AMAZON COM INC,593.85999,4392567
84788,03/30/2016,AMZN,AMAZON COM INC,598.69000,3890461
84788,03/31/2016,AMZN,AMAZON COM INC,593.64001,2681811
84788,04/01/2016,AMZN,AMAZON COM INC,598.50000,2917386
84788,04/04/2016,AMZN,AMAZON COM INC,593.19000,2475825
84788,04/05/2016,AMZN,AMAZON COM INC,586.14001,2308884
84788,04/06/2016,AMZN,AMAZON COM INC,602.08002,2849909
84788,04/07/2016,AMZN,AMAZON COM INC,591.42999,3189037
84788,04/08/2016,AMZN,AMAZON COM INC,594.59998,2591936
84788,04/11/2016,AMZN,AMAZON COM INC,595.92999,2704267
84788,04/12/2016,AMZN,AMAZON COM INC,603.16998,2641062
84788,04/13/2016,AMZN,AMAZON COM INC,614.82001,4228349
84788,04/14/2016,AMZN,AMAZON COM INC,620.75000,3512136
84788,04/15/2016,AMZN,AMAZON COM INC,625.89001,2887681
84788,04/18/2016,AMZN,AMAZON COM INC,635.34998,4360883
84788,04/19/2016,AMZN,AMAZON COM INC,627.90002,4055870
84788,04/20/2016,AMZN,AMAZON COM INC,632.98999,2609428
84788,04/21/2016,AMZN,AMAZON COM INC,631.00000,2612740
84788,04/22/2016,AMZN,AMAZON COM INC,620.50000,5083954
84788,04/25/2016,AMZN,AMAZON COM INC,626.20001,2682924
